customer_id,age,gender,location,tenure_months,contract_type,monthly_recharge,data_usage_gb,call_minutes,num_services,num_complaints,support_calls,payment_method,paperless_billing,sentiment_score,churn
CUST02303,28,Female,Rural,21,One Year,67.99,4.18,216.0,2,1,2,Bank Transfer,1,0.473,0
CUST02304,37,Male,Suburban,37,Two Year,47.32,1.17,189.0,4,0,2,Bank Transfer,1,-0.423,0
CUST02305,33,Female,Urban,21,Two Year,53.18,0.8,17.0,2,1,2,Bank Transfer,1,0.123,1
CUST02306,21,Male,Suburban,20,Month-to-Month,50.15,1.12,413.0,4,2,0,E-Wallet,0,-0.161,1
CUST02307,23,Female,Suburban,33,Month-to-Month,83.28,1.06,183.0,5,3,1,Bank Transfer,1,-0.78,0
CUST02308,39,Female,Suburban,31,Month-to-Month,62.37,8.0,242.0,4,4,1,Credit Card,0,-0.463,1
CUST02309,43,Female,Rural,8,Month-to-Month,67.96,6.19,425.0,2,1,2,Bank Transfer,1,-0.37,0
CUST02310,20,Male,Urban,29,Two Year,75.46,7.66,52.0,3,1,2,Credit Card,1,-0.696,0
CUST02311,58,Male,Rural,18,One Year,78.48,5.31,225.0,4,0,3,Credit Card,0,0.025,0
CUST02312,59,Male,Suburban,15,One Year,91.45,4.13,597.0,3,0,2,Credit Card,1,-0.167,0
CUST02313,31,Male,Urban,25,Month-to-Month,73.4,3.0,561.0,3,2,2,Credit Card,1,-0.196,0
CUST02314,28,Male,Suburban,32,Month-to-Month,41.02,1.23,,4,0,2,E-Wallet,1,0.086,1
CUST02315,35,Female,Urban,10,Month-to-Month,52.84,4.89,,4,2,2,Cash,0,0.326,0
CUST02316,71,Male,Rural,9,Month-to-Month,52.82,0.59,247.0,5,1,2,Cash,1,-0.178,1
CUST02317,29,Male,Suburban,21,One Year,46.81,2.86,567.0,2,4,0,E-Wallet,1,-0.59,1
CUST02318,40,Male,Urban,20,Month-to-Month,90.95,0.87,,4,2,1,E-Wallet,1,-0.715,1
CUST02319,29,Male,Urban,35,One Year,,2.81,475.0,3,0,4,Cash,1,-0.071,0
CUST02320,30,Female,Suburban,42,Two Year,69.46,1.39,12.0,3,0,1,E-Wallet,1,-0.115,0
CUST02321,42,Male,Urban,21,Month-to-Month,73.36,0.22,360.0,4,2,2,Bank Transfer,0,0.174,0
CUST02322,62,Female,Urban,29,One Year,70.23,2.8,288.0,2,0,0,Bank Transfer,1,-0.003,0
CUST02323,68,Female,Urban,15,Month-to-Month,72.75,0.8,430.0,3,0,2,Credit Card,0,-0.06,0
CUST02324,36,Female,Urban,63,One Year,125.2,0.7,575.0,5,0,2,Credit Card,1,0.32,0
CUST02325,72,Male,Urban,14,One Year,81.91,1.94,338.0,3,2,0,Bank Transfer,0,-0.485,0
CUST02326,63,Female,Urban,66,Two Year,41.98,1.8,33.0,2,0,1,Bank Transfer,1,0.814,0
CUST02327,53,Male,Urban,11,Month-to-Month,72.91,8.07,323.0,1,1,2,E-Wallet,1,0.733,0
CUST02328,62,Male,Suburban,35,Month-to-Month,67.64,3.33,550.0,5,0,2,E-Wallet,0,-0.159,0
CUST02329,25,Male,Suburban,8,Month-to-Month,30.28,7.71,455.0,5,1,1,Cash,1,0.338,1
CUST02330,46,Male,Urban,28,Month-to-Month,10.0,0.64,,1,1,1,Bank Transfer,0,-0.338,0
CUST02331,72,Male,Urban,68,One Year,68.54,1.77,132.0,5,0,3,Cash,1,0.007,0
CUST02332,70,Female,Suburban,42,Two Year,58.0,3.24,479.0,5,0,1,E-Wallet,0,0.526,0
CUST02333,72,Female,Urban,14,Month-to-Month,36.28,0.66,551.0,5,0,2,Credit Card,0,0.256,0
CUST02334,49,Male,Urban,29,Month-to-Month,51.48,0.55,220.0,3,0,0,Bank Transfer,1,0.367,0
CUST02335,68,Female,Urban,3,Month-to-Month,58.52,4.33,400.0,3,0,1,Bank Transfer,1,0.689,0
CUST02336,61,Male,Suburban,1,Month-to-Month,50.43,4.24,59.0,4,4,1,Credit Card,0,-0.313,1
CUST02337,35,Female,Suburban,15,Month-to-Month,71.79,1.07,131.0,4,0,0,Bank Transfer,1,0.32,1
CUST02338,23,Female,Suburban,20,Month-to-Month,69.39,1.03,392.0,3,1,2,Bank Transfer,1,-0.304,1
CUST02339,35,Female,Suburban,41,One Year,84.97,5.47,580.0,5,0,1,Credit Card,0,0.25,0
CUST02340,36,Female,Suburban,34,Month-to-Month,93.93,0.5,13.0,2,1,1,Cash,0,-0.404,0
CUST02341,39,Female,Urban,33,Month-to-Month,81.1,10.27,434.0,1,0,1,Bank Transfer,1,0.564,0
CUST02342,54,Male,Suburban,54,One Year,47.95,11.51,473.0,4,0,1,Credit Card,1,0.175,0
CUST02343,49,Male,Urban,3,Month-to-Month,69.21,8.19,150.0,5,0,3,E-Wallet,1,-0.292,1
CUST02344,73,Female,Suburban,60,One Year,24.87,0.95,469.0,4,3,1,Bank Transfer,1,0.036,0
CUST02345,58,Male,Suburban,31,One Year,53.13,0.07,410.0,2,1,0,Bank Transfer,0,0.044,0
CUST02346,20,Female,Suburban,42,One Year,10.0,11.04,344.0,5,1,3,E-Wallet,1,-0.399,0
CUST02347,45,Male,Urban,33,Month-to-Month,56.18,1.69,195.0,3,0,3,Credit Card,1,0.607,0
CUST02348,27,Female,Urban,9,Month-to-Month,51.62,1.49,543.0,2,2,1,Bank Transfer,1,0.253,0
CUST02349,68,Female,Suburban,33,Two Year,82.28,1.21,72.0,4,2,1,E-Wallet,1,-1.0,0
CUST02350,52,Female,Suburban,30,One Year,40.82,1.12,193.0,5,1,2,E-Wallet,1,0.393,0
CUST02351,46,Male,Rural,8,Month-to-Month,69.27,5.31,561.0,5,1,1,Credit Card,0,0.063,0
CUST02352,71,Male,Urban,23,Month-to-Month,55.54,9.54,568.0,1,1,2,E-Wallet,1,0.339,0
CUST02353,32,Female,Suburban,3,Month-to-Month,54.37,6.17,191.0,1,0,3,Cash,1,0.123,0
CUST02354,50,Female,Suburban,15,Month-to-Month,45.78,4.48,429.0,1,0,1,E-Wallet,0,0.402,0
CUST02355,24,Male,Rural,25,One Year,72.51,1.36,500.0,3,0,0,E-Wallet,0,0.178,0
CUST02356,29,Male,Suburban,18,Month-to-Month,60.97,3.17,216.0,5,0,2,Bank Transfer,1,0.597,0
CUST02357,66,Male,Suburban,23,Month-to-Month,41.06,1.08,484.0,5,2,1,Bank Transfer,0,-0.519,0
CUST02358,47,Male,Suburban,52,One Year,68.3,0.47,359.0,4,1,2,Credit Card,1,0.36,0
CUST02359,38,Male,Suburban,30,Month-to-Month,72.66,0.51,308.0,3,1,1,E-Wallet,1,0.071,0
CUST02360,48,Female,Rural,60,One Year,103.19,3.7,420.0,1,0,1,Cash,1,0.553,0
CUST02361,41,Male,Urban,44,One Year,50.47,0.16,580.0,5,2,0,E-Wallet,0,-0.604,0
CUST02362,37,Female,Urban,7,Month-to-Month,55.31,14.49,410.0,1,1,0,Credit Card,1,0.219,0
CUST02363,54,Female,Rural,52,One Year,32.72,21.59,516.0,2,0,2,Bank Transfer,1,0.413,0
CUST02364,21,Male,Suburban,26,One Year,53.81,0.65,242.0,3,2,0,Cash,1,,0
CUST02365,45,Male,Suburban,12,Month-to-Month,38.49,,171.0,1,3,2,Credit Card,1,-0.271,0
CUST02366,61,Female,Urban,8,Month-to-Month,92.6,5.85,459.0,3,2,3,Bank Transfer,1,-0.585,1
CUST02367,37,Male,Urban,16,Month-to-Month,77.85,12.41,364.0,5,1,0,Cash,1,-0.202,0
CUST02368,41,Female,Suburban,28,Two Year,38.08,8.88,77.0,2,0,1,E-Wallet,1,,0
CUST02369,67,Male,Suburban,23,One Year,40.57,1.18,568.0,4,1,1,Credit Card,1,-0.216,1
CUST02370,66,Male,Urban,29,Month-to-Month,51.2,0.36,489.0,2,1,0,Credit Card,1,-0.158,0
CUST02371,68,Male,Urban,57,One Year,97.46,1.36,531.0,3,2,2,Bank Transfer,0,-0.644,0
CUST02372,49,Female,Suburban,5,Month-to-Month,49.75,2.3,525.0,2,0,0,Cash,1,0.353,0
CUST02373,58,Male,Urban,18,One Year,60.62,1.78,205.0,5,0,1,Bank Transfer,0,0.338,0
CUST02374,53,Female,Rural,22,One Year,103.33,5.95,290.0,3,0,1,Bank Transfer,0,0.12,0
CUST02375,70,Male,Urban,5,Month-to-Month,75.38,,503.0,3,0,3,E-Wallet,1,0.828,0
CUST02376,51,Female,Suburban,70,Two Year,28.8,7.83,553.0,5,0,6,Bank Transfer,0,0.228,0
CUST02377,53,Male,Rural,58,One Year,19.22,1.02,427.0,1,1,0,E-Wallet,1,0.753,0
CUST02378,19,Female,Suburban,10,One Year,67.35,1.79,470.0,4,0,3,Bank Transfer,1,0.202,0
CUST02379,32,Female,Urban,14,Month-to-Month,122.53,2.38,,2,3,1,Bank Transfer,0,-0.793,0
CUST02380,51,Female,Suburban,50,Two Year,98.89,1.38,323.0,4,1,2,Credit Card,0,-0.448,0
CUST02381,53,Female,Urban,61,Two Year,74.42,5.82,254.0,4,1,2,Credit Card,1,-0.099,0
CUST02382,23,Female,Urban,20,Month-to-Month,84.63,2.11,589.0,5,2,0,E-Wallet,1,0.101,1
CUST02383,56,Female,Rural,34,Month-to-Month,86.51,8.72,50.0,1,0,1,Credit Card,1,0.131,0
CUST02384,59,Male,Suburban,7,Month-to-Month,24.11,13.25,99.0,4,0,2,Credit Card,1,0.543,1
CUST02385,68,Female,Suburban,67,One Year,70.19,7.86,463.0,3,1,2,Bank Transfer,1,0.511,0
CUST02386,68,Female,Urban,68,One Year,97.83,,498.0,1,1,1,Bank Transfer,0,-0.323,0
CUST02387,71,Female,Urban,17,Month-to-Month,117.28,2.85,236.0,5,0,1,Bank Transfer,1,-0.19,1
CUST02388,29,Male,Urban,33,Two Year,77.65,0.97,471.0,4,3,0,Bank Transfer,1,-0.071,0
CUST02389,20,Male,Suburban,34,Month-to-Month,31.03,3.59,397.0,5,0,3,Credit Card,1,0.258,0
CUST02390,62,Male,Suburban,48,One Year,79.28,12.21,156.0,2,0,0,Credit Card,1,0.43,0
CUST02391,35,Female,Suburban,21,Month-to-Month,78.87,0.34,297.0,5,2,2,Credit Card,1,-0.021,0
CUST02392,57,Male,Suburban,31,Month-to-Month,86.73,5.58,13.0,3,2,0,Cash,1,-0.81,1
CUST02393,38,Male,Urban,4,Month-to-Month,75.16,8.15,115.0,5,0,2,Bank Transfer,1,0.376,1
CUST02394,32,Female,Urban,17,Month-to-Month,111.51,17.28,138.0,1,0,2,Bank Transfer,1,0.272,0
CUST02395,50,Female,Urban,69,One Year,69.75,1.63,74.0,2,1,2,Bank Transfer,0,0.135,0
CUST02396,52,Male,Urban,54,One Year,66.48,1.76,359.0,3,1,2,E-Wallet,1,-0.432,0
CUST02397,43,Female,Urban,23,Month-to-Month,58.44,1.04,23.0,2,0,2,Bank Transfer,1,0.232,0
CUST02398,25,Female,Rural,15,Month-to-Month,67.44,6.22,405.0,3,0,2,E-Wallet,1,0.007,0
CUST02399,53,Female,Urban,33,Month-to-Month,71.99,0.6,566.0,2,1,1,Credit Card,0,0.417,0
CUST02400,65,Female,Rural,50,One Year,68.06,1.25,325.0,4,1,3,Bank Transfer,0,-0.135,0
CUST02401,47,Male,Urban,51,One Year,84.57,1.4,333.0,5,3,1,Cash,0,-0.74,0
CUST02402,40,Female,Rural,5,Month-to-Month,13.19,1.88,328.0,1,0,0,Credit Card,0,-0.096,0
CUST02403,59,Male,Suburban,51,One Year,61.6,2.19,299.0,1,1,1,E-Wallet,1,0.349,0
CUST02404,61,Male,Rural,32,Month-to-Month,77.94,3.28,88.0,4,0,4,Bank Transfer,1,0.492,0
CUST02405,31,Male,Urban,17,Two Year,72.04,11.85,14.0,2,1,2,Bank Transfer,1,0.719,0
CUST02406,31,Male,Suburban,40,Two Year,33.15,1.14,300.0,5,0,2,Credit Card,1,0.071,0
CUST02407,19,Female,Rural,38,One Year,78.26,6.04,317.0,4,0,3,Credit Card,1,-0.255,0
CUST02408,72,Female,Urban,63,Two Year,66.24,4.51,177.0,2,1,2,Credit Card,1,-0.1,0
CUST02409,54,Female,Urban,40,Two Year,84.11,0.49,461.0,5,0,1,E-Wallet,1,-0.029,0
CUST02410,22,Male,Urban,51,Two Year,79.41,6.65,268.0,2,1,2,Cash,0,-0.302,0
CUST02411,55,Male,Rural,71,One Year,73.12,0.38,104.0,1,2,2,Credit Card,1,-0.11,1
CUST02412,62,Male,Suburban,27,Month-to-Month,65.09,,516.0,5,2,1,Credit Card,0,0.187,0
CUST02413,58,Female,Suburban,5,Month-to-Month,72.15,5.03,338.0,1,0,0,Bank Transfer,1,0.465,0
CUST02414,71,Male,Urban,7,Month-to-Month,72.2,4.68,391.0,1,1,3,Bank Transfer,0,-0.055,1
CUST02415,64,Female,Urban,35,One Year,98.19,1.3,140.0,5,0,1,E-Wallet,0,0.578,0
CUST02416,31,Female,Suburban,31,Month-to-Month,139.76,3.41,168.0,4,1,2,E-Wallet,1,-0.141,0
CUST02417,73,Female,Urban,6,Month-to-Month,38.15,5.73,16.0,2,1,1,E-Wallet,0,,0
CUST02418,56,Female,Suburban,2,Month-to-Month,10.0,4.06,543.0,5,1,1,Credit Card,1,1.0,1
CUST02419,42,Male,Rural,13,Month-to-Month,51.81,6.52,4.0,1,0,2,Credit Card,1,-0.052,0
CUST02420,37,Female,Urban,70,One Year,41.47,4.66,136.0,2,0,1,E-Wallet,0,0.734,0
CUST02421,19,Male,Suburban,62,Two Year,86.03,1.28,161.0,5,0,0,Bank Transfer,0,0.784,0
CUST02422,56,Female,Urban,16,One Year,102.3,0.66,462.0,4,0,2,Cash,0,,0
CUST02423,23,Male,Suburban,31,One Year,85.39,4.0,437.0,5,0,4,Bank Transfer,1,0.615,0
CUST02424,34,Male,Urban,53,One Year,57.15,5.7,381.0,5,2,2,Bank Transfer,0,-0.158,0
CUST02425,42,Female,Suburban,17,Month-to-Month,83.31,0.61,381.0,3,2,3,Bank Transfer,1,-0.09,1
CUST02426,74,Female,Urban,16,Month-to-Month,95.37,0.77,481.0,2,1,1,Credit Card,0,0.033,0
CUST02427,45,Female,Urban,61,Two Year,81.64,0.05,354.0,5,1,0,Credit Card,0,0.106,0
CUST02428,19,Male,Suburban,14,Month-to-Month,78.79,3.04,244.0,1,1,2,Cash,0,0.204,1
CUST02429,52,Female,Urban,24,Month-to-Month,62.12,,475.0,1,1,0,Credit Card,1,0.219,0
CUST02430,54,Female,Suburban,29,One Year,34.54,2.77,464.0,3,0,0,Credit Card,1,-0.119,1
CUST02431,22,Male,Urban,24,Month-to-Month,92.41,1.52,189.0,1,1,4,Bank Transfer,1,0.054,0
CUST02432,18,Female,Suburban,9,Month-to-Month,107.36,2.23,493.0,5,0,1,Bank Transfer,0,0.152,1
CUST02433,57,Male,Urban,3,Month-to-Month,30.56,5.81,,2,0,2,Credit Card,1,-0.022,0
CUST02434,29,Female,Suburban,9,Month-to-Month,84.15,0.8,534.0,3,1,1,Bank Transfer,1,0.388,1
CUST02435,73,Male,Urban,18,Month-to-Month,44.95,0.9,281.0,3,0,1,Bank Transfer,0,-0.124,1
CUST02436,53,Male,Urban,19,Month-to-Month,76.66,4.4,429.0,4,1,2,E-Wallet,1,-0.158,1
CUST02437,62,Female,Urban,53,One Year,30.01,8.07,580.0,4,1,2,E-Wallet,0,-0.476,0
CUST02438,40,Male,Suburban,58,Two Year,84.52,1.66,252.0,2,0,0,Cash,1,0.139,0
CUST02439,64,Female,Urban,9,Month-to-Month,75.69,10.8,562.0,2,0,1,E-Wallet,1,1.0,1
CUST02440,48,Female,Rural,10,Two Year,85.68,0.24,42.0,3,1,2,E-Wallet,1,-0.356,1
CUST02441,28,Male,Rural,1,Month-to-Month,81.18,0.5,481.0,5,1,0,E-Wallet,1,-0.011,1
CUST02442,27,Female,Urban,35,Month-to-Month,69.67,2.46,140.0,5,0,1,Credit Card,1,0.807,0
CUST02443,20,Male,Suburban,10,Month-to-Month,84.71,5.14,510.0,4,0,2,Credit Card,1,0.375,0
CUST02444,71,Male,Urban,25,One Year,53.86,1.85,536.0,2,0,3,E-Wallet,1,0.095,0
CUST02445,31,Male,Urban,18,Month-to-Month,79.39,3.24,,2,0,1,Cash,1,-0.027,1
CUST02446,33,Male,Suburban,50,One Year,51.18,0.12,360.0,5,0,3,E-Wallet,1,0.419,0
CUST02447,27,Male,Suburban,27,One Year,80.63,2.48,294.0,4,1,1,Credit Card,0,-0.13,0
CUST02448,46,Male,Suburban,10,Month-to-Month,60.22,1.11,474.0,5,1,1,Cash,0,0.87,0
CUST02449,27,Male,Urban,35,One Year,77.22,2.91,471.0,5,2,0,E-Wallet,0,-0.313,0
CUST02450,29,Male,Urban,68,Two Year,57.83,2.98,160.0,3,0,0,E-Wallet,0,0.976,0
CUST02451,47,Female,Urban,1,Month-to-Month,58.31,5.6,44.0,2,1,0,E-Wallet,1,0.401,0
CUST02452,58,Female,Suburban,30,Month-to-Month,59.42,3.1,206.0,3,1,0,E-Wallet,0,0.398,0
CUST02453,18,Male,Suburban,70,One Year,31.72,3.81,107.0,3,0,3,Credit Card,0,0.087,0
CUST02454,22,Female,Suburban,41,One Year,86.64,3.02,503.0,5,1,1,Credit Card,0,-0.184,0
CUST02455,37,Female,Urban,35,Month-to-Month,66.16,18.57,441.0,4,0,0,Cash,1,0.196,1
CUST02456,25,Female,Urban,18,Month-to-Month,32.77,6.27,64.0,5,1,1,Credit Card,1,0.418,0
CUST02457,60,Female,Urban,16,Month-to-Month,51.43,5.64,266.0,4,1,4,E-Wallet,1,0.06,0
CUST02458,29,Female,Urban,21,Month-to-Month,50.03,3.95,398.0,2,0,2,Bank Transfer,1,-0.546,0
CUST02459,18,Female,Urban,15,Month-to-Month,74.99,3.01,223.0,1,0,0,Cash,1,-0.215,1
CUST02460,74,Male,Suburban,30,Two Year,59.76,1.69,288.0,2,0,0,Bank Transfer,1,0.246,0
CUST02461,71,Female,Rural,38,One Year,87.68,6.13,284.0,5,0,1,Bank Transfer,0,0.465,0
CUST02462,37,Female,Suburban,7,Month-to-Month,35.13,0.84,185.0,4,3,2,Credit Card,0,-0.642,1
CUST02463,45,Female,Urban,43,One Year,75.84,0.15,225.0,1,0,2,Credit Card,1,-0.001,0
CUST02464,74,Female,Urban,63,Two Year,73.86,4.79,199.0,4,1,1,E-Wallet,0,-0.394,0
CUST02465,60,Male,Rural,22,Month-to-Month,54.49,0.63,503.0,4,0,4,Credit Card,1,0.465,0
CUST02466,54,Male,Urban,13,Month-to-Month,71.37,9.37,10.0,1,0,0,E-Wallet,0,0.34,1
CUST02467,64,Male,Rural,17,Month-to-Month,64.08,5.89,497.0,1,0,2,Bank Transfer,0,0.872,0
CUST02468,54,Male,Urban,31,One Year,95.2,3.69,276.0,2,0,2,E-Wallet,1,,0
CUST02469,29,Female,Urban,26,Month-to-Month,67.12,1.51,2.0,3,1,0,Credit Card,1,0.326,1
CUST02470,54,Male,Rural,37,Two Year,,4.06,573.0,1,0,0,Bank Transfer,0,0.519,0
CUST02471,66,Male,Urban,5,Month-to-Month,85.85,2.59,4.0,3,1,1,Bank Transfer,1,0.339,1
CUST02472,66,Male,Suburban,33,Month-to-Month,33.86,1.38,520.0,3,2,5,Credit Card,1,-0.119,1
CUST02473,73,Male,Suburban,4,Month-to-Month,62.91,11.61,,3,1,3,E-Wallet,1,-0.303,0
CUST02474,61,Female,Urban,28,Month-to-Month,85.8,0.71,279.0,3,0,0,Bank Transfer,0,0.228,0
CUST02475,73,Male,Urban,27,One Year,71.11,5.6,422.0,1,1,2,Credit Card,1,0.017,0
CUST02476,45,Female,Suburban,63,Two Year,67.05,6.44,237.0,4,2,1,Bank Transfer,1,-0.651,1
CUST02477,64,Male,Suburban,16,Month-to-Month,68.59,12.13,316.0,1,2,0,Credit Card,0,0.213,1
CUST02478,32,Female,Urban,54,Two Year,80.17,3.19,126.0,1,1,2,E-Wallet,1,-1.0,0
CUST02479,23,Female,Rural,47,Two Year,55.32,3.06,303.0,5,2,3,Bank Transfer,1,-0.815,0
CUST02480,61,Male,Urban,25,Month-to-Month,57.84,10.12,177.0,5,0,1,Credit Card,0,-0.421,0
CUST02481,37,Male,Urban,51,One Year,85.97,6.46,489.0,2,0,0,Credit Card,0,0.74,0
CUST02482,67,Male,Urban,17,Month-to-Month,70.21,5.77,436.0,3,0,1,E-Wallet,0,0.336,1
CUST02483,31,Male,Urban,26,One Year,60.6,6.23,37.0,3,1,1,E-Wallet,1,-0.213,0
CUST02484,19,Female,Urban,12,Month-to-Month,65.91,2.72,,5,1,2,Credit Card,1,-0.011,1
CUST02485,26,Female,Rural,19,One Year,77.79,0.17,314.0,4,0,0,Credit Card,0,0.406,0
CUST02486,54,Male,Urban,23,Month-to-Month,64.56,0.88,483.0,2,0,0,Cash,1,-0.196,1
CUST02487,37,Male,Urban,23,Two Year,68.99,4.12,96.0,4,2,0,Credit Card,1,-0.142,1
CUST02488,43,Female,Urban,18,Two Year,22.14,2.02,16.0,5,0,1,Credit Card,0,0.806,0
CUST02489,46,Male,Suburban,13,Month-to-Month,71.1,3.73,446.0,4,1,1,Credit Card,0,0.626,0
CUST02490,18,Female,Rural,35,Month-to-Month,61.75,3.21,278.0,3,1,0,Bank Transfer,0,0.391,0
CUST02491,72,Male,Urban,27,Month-to-Month,88.01,2.31,451.0,5,0,1,E-Wallet,1,0.353,1
CUST02492,52,Female,Urban,21,One Year,63.75,1.07,28.0,4,3,0,Bank Transfer,1,-0.08,0
CUST02493,23,Female,Urban,3,Month-to-Month,102.07,5.08,545.0,2,1,2,Credit Card,0,0.232,0
CUST02494,54,Female,Urban,28,One Year,80.29,9.59,9.0,2,0,1,Bank Transfer,1,-0.2,0
CUST02495,70,Female,Urban,10,Month-to-Month,46.4,5.88,100.0,1,0,1,Credit Card,1,-0.115,0
CUST02496,22,Female,Urban,17,Month-to-Month,34.14,0.51,86.0,5,1,3,E-Wallet,1,0.154,0
CUST02497,50,Male,Urban,3,Month-to-Month,62.93,3.09,469.0,5,0,1,Bank Transfer,1,-0.017,0
CUST02498,66,Female,Suburban,22,Month-to-Month,65.71,7.22,300.0,5,0,2,Cash,0,-0.21,0
CUST02499,68,Male,Urban,23,One Year,22.56,3.58,205.0,3,0,1,Bank Transfer,0,0.766,0
CUST02500,31,Female,Rural,68,Two Year,63.7,2.32,81.0,3,0,1,Bank Transfer,1,0.275,0
CUST02501,29,Female,Rural,20,Month-to-Month,,1.34,211.0,5,0,4,Bank Transfer,1,0.074,0
CUST02502,59,Male,Suburban,18,Month-to-Month,70.03,1.6,118.0,4,1,1,Credit Card,1,-0.481,0
CUST02503,37,Male,Urban,13,Month-to-Month,115.43,1.11,135.0,3,1,0,Bank Transfer,0,-0.129,0
CUST02504,70,Male,Urban,69,One Year,23.25,,376.0,5,1,3,Credit Card,1,-0.237,0
CUST02505,67,Male,Urban,10,Month-to-Month,88.62,3.56,427.0,3,0,2,E-Wallet,1,-0.162,1
CUST02506,41,Female,Suburban,58,One Year,77.14,2.85,313.0,1,0,1,Credit Card,1,-0.236,0
CUST02507,60,Male,Urban,52,Two Year,52.58,5.31,403.0,2,1,3,Bank Transfer,1,0.599,0
CUST02508,51,Female,Rural,11,Month-to-Month,65.6,1.47,242.0,1,0,1,Bank Transfer,1,0.814,1
CUST02509,42,Male,Rural,62,One Year,87.84,2.47,344.0,5,0,1,Bank Transfer,0,0.208,0
CUST02510,67,Male,Urban,30,Month-to-Month,67.78,4.56,423.0,2,3,0,E-Wallet,0,-0.981,1
CUST02511,46,Female,Suburban,20,Month-to-Month,16.6,13.21,15.0,4,0,3,E-Wallet,1,-0.54,1
CUST02512,74,Female,Urban,16,Month-to-Month,74.11,1.72,515.0,5,1,1,Credit Card,0,-0.181,0
CUST02513,56,Male,Urban,31,Month-to-Month,83.05,1.42,265.0,4,0,1,E-Wallet,1,-0.651,0
CUST02514,48,Female,Urban,29,Month-to-Month,54.67,2.39,559.0,4,0,2,Credit Card,0,0.019,0
CUST02515,73,Female,Urban,6,Month-to-Month,,5.15,19.0,3,0,1,Credit Card,1,-0.559,1
CUST02516,64,Female,Rural,29,Month-to-Month,88.57,13.03,10.0,3,2,3,Credit Card,1,-0.388,1
CUST02517,60,Female,Urban,32,Month-to-Month,97.64,3.08,19.0,2,1,1,E-Wallet,1,0.079,0
CUST02518,67,Female,Urban,6,One Year,90.08,,278.0,2,2,2,Credit Card,1,-0.375,1
CUST02519,40,Female,Suburban,68,Two Year,128.63,2.5,332.0,3,1,3,Credit Card,0,0.769,0
CUST02520,61,Female,Suburban,16,Month-to-Month,94.15,0.16,546.0,2,0,1,Bank Transfer,0,0.167,1
CUST02521,55,Female,Urban,18,Month-to-Month,69.25,8.99,400.0,1,0,2,Bank Transfer,1,0.892,0
CUST02522,37,Male,Rural,19,Month-to-Month,85.03,,37.0,5,0,1,Bank Transfer,1,0.369,0
CUST02523,40,Female,Suburban,24,Two Year,68.29,0.6,82.0,1,2,4,Bank Transfer,0,0.405,0
CUST02524,62,Male,Urban,19,One Year,58.79,22.25,31.0,5,1,0,Cash,1,-0.652,0
CUST02525,69,Female,Urban,12,Month-to-Month,38.98,1.71,53.0,3,0,3,E-Wallet,1,-0.283,1
CUST02526,33,Female,Urban,18,Month-to-Month,62.02,0.59,536.0,1,3,1,Credit Card,1,-0.615,1
CUST02527,67,Female,Suburban,19,Month-to-Month,87.39,1.49,44.0,4,2,3,E-Wallet,0,0.291,1
CUST02528,59,Female,Suburban,27,Month-to-Month,44.95,2.88,293.0,1,1,2,Bank Transfer,0,-0.146,0
CUST02529,72,Male,Suburban,64,Two Year,75.48,0.37,124.0,2,0,2,Credit Card,1,-0.072,0
CUST02530,25,Male,Urban,8,Two Year,56.6,1.74,547.0,1,2,2,Credit Card,1,-0.057,1
CUST02531,67,Female,Urban,2,Month-to-Month,66.3,4.42,343.0,3,1,2,E-Wallet,1,0.312,0
CUST02532,38,Male,Urban,33,Month-to-Month,64.9,9.9,422.0,3,0,3,Bank Transfer,1,-0.157,1
CUST02533,18,Female,Urban,19,Month-to-Month,71.19,2.03,166.0,2,0,2,Bank Transfer,0,,0
CUST02534,72,Female,Suburban,27,Month-to-Month,123.02,3.33,268.0,5,2,1,Credit Card,0,0.428,1
CUST02535,25,Male,Suburban,68,Two Year,53.42,4.04,193.0,2,2,1,Cash,0,0.25,0
CUST02536,46,Male,Urban,7,Month-to-Month,65.55,0.29,123.0,5,2,0,E-Wallet,1,0.407,1
CUST02537,49,Female,Urban,27,Month-to-Month,61.11,1.68,270.0,3,0,1,Cash,1,,0
CUST02538,55,Female,Urban,21,Month-to-Month,28.97,4.61,57.0,3,0,1,Credit Card,1,-0.091,0
CUST02539,22,Male,Urban,12,Two Year,87.98,5.32,58.0,5,2,1,Bank Transfer,0,-0.263,0
CUST02540,64,Female,Urban,49,One Year,,1.76,449.0,1,2,1,Bank Transfer,1,-0.675,0
CUST02541,39,Male,Urban,18,Month-to-Month,100.8,,216.0,1,2,0,Credit Card,0,0.19,0
CUST02542,64,Female,Urban,33,Month-to-Month,46.88,,580.0,2,0,2,Credit Card,1,-0.017,0
CUST02543,51,Female,Urban,33,Month-to-Month,76.08,3.09,481.0,3,0,1,Credit Card,1,-0.435,0
CUST02544,18,Male,Urban,30,Two Year,,3.21,243.0,1,1,1,Cash,0,0.045,0
CUST02545,72,Male,Urban,25,Month-to-Month,77.84,3.25,102.0,3,2,1,Bank Transfer,1,0.2,1
CUST02546,72,Male,Suburban,14,Month-to-Month,51.76,5.12,516.0,2,2,2,Credit Card,0,-0.851,0
CUST02547,43,Female,Urban,4,Month-to-Month,44.12,10.17,263.0,4,2,0,E-Wallet,1,-0.25,1
CUST02548,60,Female,Rural,32,One Year,11.56,18.49,240.0,3,0,1,E-Wallet,0,0.028,0
